"Classe","Nome Corso","Ateneo","Anno accademico","Descrizione indicatore","ID Indicatore","Numeratore","Denominatore"
"L-8 - Ingegneria dell'informazione","0580706200800002 - Ingegneria Informatica e dell'Intelligenza Artificiale","Roma Tre","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","62.000","165.000"
"L-8 - Ingegneria dell'informazione","0580706200800004 - Ingegneria elettronica","Roma Tre","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","10.000","62.000"
"L-8 - Ingegneria dell'informazione","0580706200800004 - Ingegneria elettronica","Roma Tre","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","27.000","73.000"
"L-8 - Ingegneria dell'informazione","0580706200800004 - Ingegneria elettronica","Roma Tre","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","14.000","43.000"
"L-8 - Ingegneria dell'informazione","0580706200800004 - Ingegneria elettronica","Roma Tre","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","22.000","62.000"
"L-8 - Ingegneria dell'informazione","0580706200800004 - Ingegneria elettronica","Roma Tre","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","20.000","59.000"
"L-8 - Ingegneria dell'informazione","0580706200800004 - Ingegneria elettronica","Roma Tre","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","21.000","42.000"
"L-8 - Ingegneria dell'informazione","0580806200800001 - Ingegneria Biomedica","Campus Biomedico","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","15.000","15.000"
"L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","Telematica Guglielmo Marconi","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","13.000","79.000"
"L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","Telematica Guglielmo Marconi","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","14.000","61.000"
"L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","Telematica Guglielmo Marconi","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","2.000","42.000"
"L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","Telematica Guglielmo Marconi","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","18.000","78.000"
"L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","Telematica Guglielmo Marconi","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","24.000","75.000"
"L-8 - Ingegneria dell'informazione","0581006200800001 - Ingegneria informatica","Telematica Guglielmo Marconi","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","19.000","94.000"
"L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","Telematica Uninettuno","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","13.000","47.000"
"L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","Telematica Uninettuno","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","8.000","53.000"
"L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","Telematica Uninettuno","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","6.000","35.000"
"L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","Telematica Uninettuno","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","6.000","41.000"
"L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","Telematica Uninettuno","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","3.000","34.000"
"L-8 - Ingegneria dell'informazione","0581306200800001 - Ingegneria Informatica","Telematica Uninettuno","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","9.000","39.000"
"L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","Telematica Universitas Mercatorum","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","50.000","57.000"
"L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","Telematica Universitas Mercatorum","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","172.000","175.000"
"L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","Telematica Universitas Mercatorum","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","393.000","404.000"
"L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","Telematica Universitas Mercatorum","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","725.000","771.000"
"L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","Telematica Universitas Mercatorum","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","876.000","959.000"
"L-8 - Ingegneria dell'informazione","0581406200800001 - INGEGNERIA  INFORMATICA","Telematica Universitas Mercatorum","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","710.000","817.000"
"L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","Telematica Niccolò Cusano","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","1.000","1.000"
"L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","Telematica Niccolò Cusano","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","5.000","6.000"
"L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","Telematica Niccolò Cusano","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","7.000","11.000"
"L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","Telematica Niccolò Cusano","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","17.000","34.000"
"L-8 - Ingegneria dell'informazione","0581506200800001 - Ingegneria Elettronica e Informatica","Telematica Niccolò Cusano","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","27.000","52.000"
"L-8 - Ingegneria dell'informazione","0600106200800001 - Ingegneria Informatica e delle Telecomunicazioni","Università di Cassino e del Lazio Meridionale","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","2.000","14.000"
"L-8 - Ingegneria dell'informazione","0600106200800001 - Ingegneria Informatica e delle Telecomunicazioni","Università di Cassino e del Lazio Meridionale","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","8.000","21.000"
"L-8 - Ingegneria dell'informazione","0600106200800001 - Ingegneria Informatica e delle Telecomunicazioni","Università di Cassino e del Lazio Meridionale","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","16.000","35.000"
"L-8 - Ingegneria dell'informazione","0600106200800001 - Ingegneria Informatica e delle Telecomunicazioni","Università di Cassino e del Lazio Meridionale","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","15.000","33.000"
"L-8 - Ingegneria dell'informazione","0600106200800001 - Ingegneria Informatica e delle Telecomunicazioni","Università di Cassino e del Lazio Meridionale","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","10.000","33.000"
"L-8 - Ingegneria dell'informazione","0600106200800001 - Ingegneria Informatica e delle Telecomunicazioni","Università di Cassino e del Lazio Meridionale","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","27.000","43.000"
"L-8 - Ingegneria dell'informazione","0620106200800001 - INGEGNERIA ELETTRONICA E BIOMEDICA","Università del Sannio","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","9.000","17.000"
"L-8 - Ingegneria dell'informazione","0620106200800001 - INGEGNERIA ELETTRONICA E BIOMEDICA","Università del Sannio","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","6.000","13.000"
"L-8 - Ingegneria dell'informazione","0620106200800001 - INGEGNERIA ELETTRONICA E BIOMEDICA","Università del Sannio","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","12.000","19.000"
"L-8 - Ingegneria dell'informazione","0620106200800001 - INGEGNERIA ELETTRONICA E BIOMEDICA","Università del Sannio","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","8.000","25.000"
"L-8 - Ingegneria dell'informazione","0620106200800001 - INGEGNERIA ELETTRONICA E BIOMEDICA","Università del Sannio","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","9.000","19.000"
"L-8 - Ingegneria dell'informazione","0620106200800001 - INGEGNERIA ELETTRONICA E BIOMEDICA","Università del Sannio","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","5.000","12.000"
"L-8 - Ingegneria dell'informazione","0620106200800002 - INGEGNERIA INFORMATICA","Università del Sannio","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","8.000","37.000"
"L-8 - Ingegneria dell'informazione","0620106200800002 - INGEGNERIA INFORMATICA","Università del Sannio","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","19.000","60.000"
"L-8 - Ingegneria dell'informazione","0620106200800002 - INGEGNERIA INFORMATICA","Università del Sannio","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","9.000","37.000"
"L-8 - Ingegneria dell'informazione","0620106200800002 - INGEGNERIA INFORMATICA","Università del Sannio","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","13.000","41.000"
"L-8 - Ingegneria dell'informazione","0620106200800002 - INGEGNERIA INFORMATICA","Università del Sannio","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","22.000","69.000"
"L-8 - Ingegneria dell'informazione","0620106200800002 - INGEGNERIA INFORMATICA","Università del Sannio","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","14.000","57.000"
"L-8 - Ingegneria dell'informazione","0620206200800001 - Ingegneria informatica","Telematica Giustino Fortunato","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","3.000","3.000"
"L-8 - Ingegneria dell'informazione","0620206200800001 - Ingegneria informatica","Telematica Giustino Fortunato","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","9.000","14.000"
"L-8 - Ingegneria dell'informazione","0620206200800001 - Ingegneria informatica","Telematica Giustino Fortunato","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","10.000","18.000"
"L-8 - Ingegneria dell'informazione","0630106200800001 - Corso di laurea in Ingegneria dell'Automazione","Federico II","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","40.000","74.000"
"L-8 - Ingegneria dell'informazione","0630106200800001 - Corso di laurea in Ingegneria dell'Automazione","Federico II","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","40.000","73.000"
"L-8 - Ingegneria dell'informazione","0630106200800001 - Corso di laurea in Ingegneria dell'Automazione","Federico II","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","40.000","75.000"
"L-8 - Ingegneria dell'informazione","0630106200800001 - Corso di laurea in Ingegneria dell'Automazione","Federico II","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","30.000","81.000"
"L-8 - Ingegneria dell'informazione","0630106200800001 - Corso di laurea in Ingegneria dell'Automazione","Federico II","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","13.000","65.000"
"L-8 - Ingegneria dell'informazione","0630106200800001 - Corso di laurea in Ingegneria dell'Automazione","Federico II","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","22.000","62.000"
"L-8 - Ingegneria dell'informazione","0630106200800002 - Ingegneria Informatica","Federico II","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","67.000","192.000"
"L-8 - Ingegneria dell'informazione","0630106200800002 - Ingegneria Informatica","Federico II","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","83.000","216.000"
"L-8 - Ingegneria dell'informazione","0630106200800002 - Ingegneria Informatica","Federico II","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","73.000","184.000"
"L-8 - Ingegneria dell'informazione","0630106200800002 - Ingegneria Informatica","Federico II","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","77.000","197.000"
"L-8 - Ingegneria dell'informazione","0630106200800002 - Ingegneria Informatica","Federico II","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","83.000","224.000"
"L-8 - Ingegneria dell'informazione","0630106200800002 - Ingegneria Informatica","Federico II","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","97.000","230.000"
"L-8 - Ingegneria dell'informazione","0630106200800004 - Ingegneria Elettronica","Federico II","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","27.000","63.000"
"L-8 - Ingegneria dell'informazione","0630106200800004 - Ingegneria Elettronica","Federico II","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","18.000","55.000"
"L-8 - Ingegneria dell'informazione","0630106200800004 - Ingegneria Elettronica","Federico II","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","17.000","38.000"
"L-8 - Ingegneria dell'informazione","0630106200800004 - Ingegneria Elettronica","Federico II","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","21.000","50.000"
"L-8 - Ingegneria dell'informazione","0630106200800004 - Ingegneria Elettronica","Federico II","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","14.000","43.000"
"L-8 - Ingegneria dell'informazione","0630106200800004 - Ingegneria Elettronica","Federico II","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","12.000","49.000"
"L-8 - Ingegneria dell'informazione","0630106200800005 - Ingegneria delle Telecomunicazioni e dei Media Digitali","Federico II","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","6.000","16.000"
"L-8 - Ingegneria dell'informazione","0630106200800005 - Ingegneria delle Telecomunicazioni e dei Media Digitali","Federico II","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","7.000","11.000"
"L-8 - Ingegneria dell'informazione","0630106200800005 - Ingegneria delle Telecomunicazioni e dei Media Digitali","Federico II","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","1.000","6.000"
"L-8 - Ingegneria dell'informazione","0630106200800005 - Ingegneria delle Telecomunicazioni e dei Media Digitali","Federico II","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","3.000","10.000"
"L-8 - Ingegneria dell'informazione","0630106200800005 - Ingegneria delle Telecomunicazioni e dei Media Digitali","Federico II","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","4.000","9.000"
"L-8 - Ingegneria dell'informazione","0630106200800005 - Ingegneria delle Telecomunicazioni e dei Media Digitali","Federico II","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","0.000","4.000"
"L-8 - Ingegneria dell'informazione","0630106200800007 - Ingegneria Biomedica","Federico II","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","11.000","11.000"
"L-8 - Ingegneria dell'informazione","0630106200800007 - Ingegneria Biomedica","Federico II","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","20.000","27.000"
"L-8 - Ingegneria dell'informazione","0630106200800007 - Ingegneria Biomedica","Federico II","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","21.000","46.000"
"L-8 - Ingegneria dell'informazione","0630206200800003 - Ingegneria Informatica, Biomedica e delle Telecomunicazioni","Parthenope","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","3.000","21.000"
"L-8 - Ingegneria dell'informazione","0630206200800003 - Ingegneria Informatica, Biomedica e delle Telecomunicazioni","Parthenope","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","12.000","33.000"
"L-8 - Ingegneria dell'informazione","0630206200800003 - Ingegneria Informatica, Biomedica e delle Telecomunicazioni","Parthenope","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","13.000","30.000"
"L-8 - Ingegneria dell'informazione","0630206200800003 - Ingegneria Informatica, Biomedica e delle Telecomunicazioni","Parthenope","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","9.000","24.000"
"L-8 - Ingegneria dell'informazione","0630206200800003 - Ingegneria Informatica, Biomedica e delle Telecomunicazioni","Parthenope","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","7.000","27.000"
"L-8 - Ingegneria dell'informazione","0630206200800003 - Ingegneria Informatica, Biomedica e delle Telecomunicazioni","Parthenope","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","16.000","40.000"
"L-8 - Ingegneria dell'informazione","0630206200800005 - Ingegneria e Scienze Informatiche per la cybersecurity","Parthenope","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","6.000","6.000"
"L-8 - Ingegneria dell'informazione","0630606200800002 - Ingegneria Elettronica e Informatica","Università Vanvitelli","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","30.000","78.000"
"L-8 - Ingegneria dell'informazione","0630606200800002 - Ingegneria Elettronica e Informatica","Università Vanvitelli","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","16.000","67.000"
"L-8 - Ingegneria dell'informazione","0630606200800002 - Ingegneria Elettronica e Informatica","Università Vanvitelli","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","22.000","69.000"
"L-8 - Ingegneria dell'informazione","0630606200800002 - Ingegneria Elettronica e Informatica","Università Vanvitelli","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","14.000","56.000"
"L-8 - Ingegneria dell'informazione","0630606200800002 - Ingegneria Elettronica e Informatica","Università Vanvitelli","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","11.000","46.000"
"L-8 - Ingegneria dell'informazione","0630606200800002 - Ingegneria Elettronica e Informatica","Università Vanvitelli","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","5.000","64.000"
"L-8 - Ingegneria dell'informazione","0630606200800003 - Ingegneria Biomedica","Università Vanvitelli","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","6.000","6.000"
"L-8 - Ingegneria dell'informazione","0650106200800001 - Ingegneria informatica","Università di Salerno","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","193.000","266.000"
"L-8 - Ingegneria dell'informazione","0650106200800001 - Ingegneria informatica","Università di Salerno","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","152.000","219.000"
"L-8 - Ingegneria dell'informazione","0650106200800001 - Ingegneria informatica","Università di Salerno","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","135.000","195.000"
"L-8 - Ingegneria dell'informazione","0650106200800001 - Ingegneria informatica","Università di Salerno","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","138.000","198.000"
"L-8 - Ingegneria dell'informazione","0650106200800001 - Ingegneria informatica","Università di Salerno","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","124.000","189.000"
"L-8 - Ingegneria dell'informazione","0650106200800001 - Ingegneria informatica","Università di Salerno","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","145.000","210.000"
"L-8 - Ingegneria dell'informazione","0650106200800002 - Ingegneria elettronica","Università di Salerno","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","35.000","58.000"
"L-8 - Ingegneria dell'informazione","0650106200800002 - Ingegneria elettronica","Università di Salerno","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","15.000","30.000"
"L-8 - Ingegneria dell'informazione","0650106200800002 - Ingegneria elettronica","Università di Salerno","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","21.000","38.000"
"L-8 - Ingegneria dell'informazione","0650106200800002 - Ingegneria elettronica","Università di Salerno","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","11.000","30.000"
"L-8 - Ingegneria dell'informazione","0650106200800002 - Ingegneria elettronica","Università di Salerno","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","15.000","50.000"
"L-8 - Ingegneria dell'informazione","0650106200800002 - Ingegneria elettronica","Università di Salerno","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","14.000","44.000"
"L-8 - Ingegneria dell'informazione","0650106200800003 - Ingegneria dell'Informazione per la Medicina Digitale","Università di Salerno","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","16.000","16.000"
"L-8 - Ingegneria dell'informazione","0660106200800005 - Ingegneria dell'Informazione ","Università de L'Aquila","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","20.000","45.000"
"L-8 - Ingegneria dell'informazione","0660106200800005 - Ingegneria dell'Informazione ","Università de L'Aquila","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","29.000","68.000"
"L-8 - Ingegneria dell'informazione","0660106200800005 - Ingegneria dell'Informazione ","Università de L'Aquila","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","13.000","41.000"
"L-8 - Ingegneria dell'informazione","0660106200800005 - Ingegneria dell'Informazione ","Università de L'Aquila","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","26.000","49.000"
"L-8 - Ingegneria dell'informazione","0660106200800005 - Ingegneria dell'Informazione ","Università de L'Aquila","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","13.000","57.000"
"L-8 - Ingegneria dell'informazione","0660106200800005 - Ingegneria dell'Informazione ","Università de L'Aquila","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","29.000","75.000"
"L-8 - Ingegneria dell'informazione","0720206200800001 - Ingegneria Informatica e dell'Automazione","Politecnico di Bari","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","86.000","149.000"
"L-8 - Ingegneria dell'informazione","0720206200800001 - Ingegneria Informatica e dell'Automazione","Politecnico di Bari","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","122.000","209.000"
"L-8 - Ingegneria dell'informazione","0720206200800001 - Ingegneria Informatica e dell'Automazione","Politecnico di Bari","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","123.000","223.000"
"L-8 - Ingegneria dell'informazione","0720206200800001 - Ingegneria Informatica e dell'Automazione","Politecnico di Bari","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","133.000","229.000"
"L-8 - Ingegneria dell'informazione","0720206200800001 - Ingegneria Informatica e dell'Automazione","Politecnico di Bari","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","124.000","216.000"
"L-8 - Ingegneria dell'informazione","0720206200800001 - Ingegneria Informatica e dell'Automazione","Politecnico di Bari","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","140.000","235.000"
"L-8 - Ingegneria dell'informazione","0720206200800002 - Ingegneria Elettronica e delle Tecnologie Internet","Politecnico di Bari","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","34.000","70.000"
"L-8 - Ingegneria dell'informazione","0720206200800002 - Ingegneria Elettronica e delle Tecnologie Internet","Politecnico di Bari","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","20.000","42.000"
"L-8 - Ingegneria dell'informazione","0720206200800002 - Ingegneria Elettronica e delle Tecnologie Internet","Politecnico di Bari","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","23.000","44.000"
"L-8 - Ingegneria dell'informazione","0720206200800002 - Ingegneria Elettronica e delle Tecnologie Internet","Politecnico di Bari","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","33.000","62.000"
"L-8 - Ingegneria dell'informazione","0720206200800002 - Ingegneria Elettronica e delle Tecnologie Internet","Politecnico di Bari","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","23.000","53.000"
"L-8 - Ingegneria dell'informazione","0720206200800002 - Ingegneria Elettronica e delle Tecnologie Internet","Politecnico di Bari","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","17.000","37.000"
"L-8 - Ingegneria dell'informazione","0720206200800003 - Ingegneria dei Sistemi Aerospaziali","Politecnico di Bari","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","0.000","2.000"
"L-8 - Ingegneria dell'informazione","0720206200800003 - Ingegneria dei Sistemi Aerospaziali","Politecnico di Bari","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","0.000","3.000"
"L-8 - Ingegneria dell'informazione","0720206200800003 - Ingegneria dei Sistemi Aerospaziali","Politecnico di Bari","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","0.000","1.000"
"L-8 - Ingegneria dell'informazione","0720206200800003 - Ingegneria dei Sistemi Aerospaziali","Politecnico di Bari","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","1.000","1.000"
"L-8 - Ingegneria dell'informazione","0720206200800003 - Ingegneria dei Sistemi Aerospaziali","Politecnico di Bari","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","0.000","2.000"
"L-8 - Ingegneria dell'informazione","0720206200800003 - Ingegneria dei Sistemi Aerospaziali","Politecnico di Bari","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","0.000","1.000"
"L-8 - Ingegneria dell'informazione","0720206200800004 - Ingegneria dei Sistemi Medicali","Politecnico di Bari","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","80.000","88.000"
"L-8 - Ingegneria dell'informazione","0720206200800004 - Ingegneria dei Sistemi Medicali","Politecnico di Bari","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","99.000","130.000"
"L-8 - Ingegneria dell'informazione","0720206200800004 - Ingegneria dei Sistemi Medicali","Politecnico di Bari","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","137.000","164.000"
"L-8 - Ingegneria dell'informazione","0720206200800004 - Ingegneria dei Sistemi Medicali","Politecnico di Bari","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","108.000","143.000"
"L-8 - Ingegneria dell'informazione","0720206200800004 - Ingegneria dei Sistemi Medicali","Politecnico di Bari","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","98.000","152.000"
"L-8 - Ingegneria dell'informazione","0720206200800004 - Ingegneria dei Sistemi Medicali","Politecnico di Bari","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","80.000","122.000"
