"Ateneo","Anno accademico","Classe","Nome Corso","ID Indicatore","Descrizione indicatore","Numeratore"
"Università di Padova","2023","L-8 - Ingegneria dell'informazione","0280106200800007 - Ingegneria Biomedica","iC00b","Immatricolati puri ** (L; LMCU)","249.000"
"Università di Padova","2023","L-8 - Ingegneria dell'informazione","0280106200800007 - Ingegneria Biomedica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","109.000"
"Università di Padova","2023","L-8 - Ingegneria dell'informazione","0280106200800007 - Ingegneria Biomedica","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","203.000"
"Università di Padova","2023","L-8 - Ingegneria dell'informazione","0280106200800007 - Ingegneria Biomedica","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","159.000"
"Università di Padova","2023","L-8 - Ingegneria dell'informazione","0280106200800007 - Ingegneria Biomedica","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","233.000"
"Università di Padova","2023","L-8 - Ingegneria dell'informazione","0280106200800008 - Ingegneria delle Telecomunicazioni, Internet e Multimedia ","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","73.000"
"Università di Padova","2023","L-8 - Ingegneria dell'informazione","0280106200800008 - Ingegneria delle Telecomunicazioni, Internet e Multimedia ","iC00b","Immatricolati puri ** (L; LMCU)","54.000"
"Università di Padova","2023","L-8 - Ingegneria dell'informazione","0280106200800008 - Ingegneria delle Telecomunicazioni, Internet e Multimedia ","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","32.000"
"Università di Padova","2023","L-8 - Ingegneria dell'informazione","0280106200800008 - Ingegneria delle Telecomunicazioni, Internet e Multimedia ","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","19.000"
"Università di Padova","2023","L-8 - Ingegneria dell'informazione","0280106200800008 - Ingegneria delle Telecomunicazioni, Internet e Multimedia ","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","39.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800001 - Ingegneria informatica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","305.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800001 - Ingegneria informatica","iC00b","Immatricolati puri ** (L; LMCU)","288.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800001 - Ingegneria informatica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","89.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800001 - Ingegneria informatica","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","241.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800001 - Ingegneria informatica","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","152.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800001 - Ingegneria informatica","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","257.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800002 - Ingegneria elettronica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","158.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800002 - Ingegneria elettronica","iC00b","Immatricolati puri ** (L; LMCU)","133.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800002 - Ingegneria elettronica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","27.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800002 - Ingegneria elettronica","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","111.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800002 - Ingegneria elettronica","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","60.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800002 - Ingegneria elettronica","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","119.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800004 - Ingegneria dell'Automazione e dei Sistemi","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","122.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800004 - Ingegneria dell'Automazione e dei Sistemi","iC00b","Immatricolati puri ** (L; LMCU)","108.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800004 - Ingegneria dell'Automazione e dei Sistemi","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","32.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800004 - Ingegneria dell'Automazione e dei Sistemi","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","84.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800004 - Ingegneria dell'Automazione e dei Sistemi","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","52.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800004 - Ingegneria dell'Automazione e dei Sistemi","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","91.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800006 - Ingegneria Meccatronica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","116.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800006 - Ingegneria Meccatronica","iC00b","Immatricolati puri ** (L; LMCU)","107.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800006 - Ingegneria Meccatronica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","19.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800006 - Ingegneria Meccatronica","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","66.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800006 - Ingegneria Meccatronica","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","21.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800006 - Ingegneria Meccatronica","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","76.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800007 - Ingegneria Biomedica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","269.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800007 - Ingegneria Biomedica","iC00b","Immatricolati puri ** (L; LMCU)","245.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800007 - Ingegneria Biomedica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","88.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800007 - Ingegneria Biomedica","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","213.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800007 - Ingegneria Biomedica","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","167.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800007 - Ingegneria Biomedica","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","232.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800008 - Ingegneria delle Telecomunicazioni, Internet e Multimedia ","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","84.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800008 - Ingegneria delle Telecomunicazioni, Internet e Multimedia ","iC00b","Immatricolati puri ** (L; LMCU)","64.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800008 - Ingegneria delle Telecomunicazioni, Internet e Multimedia ","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","43.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800008 - Ingegneria delle Telecomunicazioni, Internet e Multimedia ","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","20.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280106200800008 - Ingegneria delle Telecomunicazioni, Internet e Multimedia ","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","49.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280107320800001 - Ingegneria dell'Informazione","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","115.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280107320800001 - Ingegneria dell'Informazione","iC00b","Immatricolati puri ** (L; LMCU)","106.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280107320800001 - Ingegneria dell'Informazione","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","89.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280107320800001 - Ingegneria dell'Informazione","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","29.000"
"Università di Padova","2024","L-8 - Ingegneria dell'informazione","0280107320800001 - Ingegneria dell'Informazione","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","94.000"
"Università di Padova","2025","L-8 - Ingegneria dell'informazione","0280106200800001 - Ingegneria informatica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","323.000"
"Università di Padova","2025","L-8 - Ingegneria dell'informazione","0280106200800001 - Ingegneria informatica","iC00b","Immatricolati puri ** (L; LMCU)","290.000"
"Università di Padova","2025","L-8 - Ingegneria dell'informazione","0280106200800001 - Ingegneria informatica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","122.000"
"Università di Padova","2025","L-8 - Ingegneria dell'informazione","0280106200800002 - Ingegneria elettronica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","171.000"
"Università di Padova","2025","L-8 - Ingegneria dell'informazione","0280106200800002 - Ingegneria elettronica","iC00b","Immatricolati puri ** (L; LMCU)","136.000"
"Università di Padova","2025","L-8 - Ingegneria dell'informazione","0280106200800002 - Ingegneria elettronica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","23.000"
"Università di Padova","2025","L-8 - Ingegneria dell'informazione","0280106200800004 - Ingegneria dell'Automazione e dei Sistemi","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","158.000"
"Università di Padova","2025","L-8 - Ingegneria dell'informazione","0280106200800004 - Ingegneria dell'Automazione e dei Sistemi","iC00b","Immatricolati puri ** (L; LMCU)","138.000"
"Università di Padova","2025","L-8 - Ingegneria dell'informazione","0280106200800004 - Ingegneria dell'Automazione e dei Sistemi","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","29.000"
"Università di Padova","2025","L-8 - Ingegneria dell'informazione","0280106200800006 - Ingegneria Meccatronica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","115.000"
"Università di Padova","2025","L-8 - Ingegneria dell'informazione","0280106200800006 - Ingegneria Meccatronica","iC00b","Immatricolati puri ** (L; LMCU)","97.000"
"Università di Padova","2025","L-8 - Ingegneria dell'informazione","0280106200800006 - Ingegneria Meccatronica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","18.000"
"Università di Padova","2025","L-8 - Ingegneria dell'informazione","0280106200800007 - Ingegneria Biomedica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","295.000"
"Università di Padova","2025","L-8 - Ingegneria dell'informazione","0280106200800007 - Ingegneria Biomedica","iC00b","Immatricolati puri ** (L; LMCU)","235.000"
"Università di Padova","2025","L-8 - Ingegneria dell'informazione","0280106200800007 - Ingegneria Biomedica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","98.000"
"Università di Padova","2025","L-8 - Ingegneria dell'informazione","0280106200800008 - Ingegneria delle Telecomunicazioni, Internet e Multimedia ","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","83.000"
